local_15min,grid
2015-10-02 05:00:00,0
2015-10-02 05:15:00,-0.008533333333333332
2015-10-02 05:30:00,-0.0084
2015-10-02 05:45:00,-0.008133333333333333
2015-10-02 06:00:00,-0.008533333333333332
2015-10-02 06:15:00,-0.0077333333333333325
2015-10-02 06:30:00,-0.0084
2015-10-02 06:45:00,-0.008
2015-10-02 07:00:00,-0.008
2015-10-02 07:15:00,-0.0084
2015-10-02 07:30:00,-0.01213333333333333
2015-10-02 07:45:00,-0.0074
2015-10-02 08:00:00,0.10626666666666663
2015-10-02 08:15:00,0.2526
2015-10-02 08:30:00,0.4423333333333333
2015-10-02 08:45:00,0.7219333333333332
2015-10-02 09:00:00,0.7583333333333331
2015-10-02 09:15:00,0.688
2015-10-02 09:30:00,1.0746
2015-10-02 09:45:00,1.4022666666666668
2015-10-02 10:00:00,1.9342666666666668
2015-10-02 10:15:00,2.078333333333333
2015-10-02 10:30:00,1.9906
2015-10-02 10:45:00,2.159133333333333
2015-10-02 11:00:00,2.440933333333333
2015-10-02 11:15:00,2.4306666666666668
2015-10-02 11:30:00,2.5196
2015-10-02 11:45:00,2.711466666666667
2015-10-02 12:00:00,2.025333333333333
2015-10-02 12:15:00,2.638266666666667
2015-10-02 12:30:00,2.7223333333333333
2015-10-02 12:45:00,2.9192666666666667
2015-10-02 13:00:00,2.9322
2015-10-02 13:15:00,2.973333333333333
2015-10-02 13:30:00,2.966133333333333
2015-10-02 13:45:00,2.948
2015-10-02 14:00:00,2.9231333333333334
2015-10-02 14:15:00,2.901933333333333
2015-10-02 14:30:00,2.8432
2015-10-02 14:45:00,2.777333333333333
2015-10-02 15:00:00,2.7028
2015-10-02 15:15:00,2.6240666666666668
2015-10-02 15:30:00,2.5078
2015-10-02 15:45:00,2.405333333333333
2015-10-02 16:00:00,2.2534666666666667
2015-10-02 16:15:00,2.051066666666667
2015-10-02 16:30:00,1.8692
2015-10-02 16:45:00,1.6869333333333332
2015-10-02 17:00:00,1.4310666666666667
2015-10-02 17:15:00,1.165266666666667
2015-10-02 17:30:00,0.7798
2015-10-02 17:45:00,0.7050666666666666
2015-10-02 18:00:00,0.499
2015-10-02 18:15:00,0.3295333333333333
2015-10-02 18:30:00,0.1465333333333333
2015-10-02 18:45:00,0.07286666666666665
2015-10-02 19:00:00,0.0262
2015-10-02 19:15:00,-0.0094
2015-10-02 19:30:00,-0.00993333333333333
2015-10-02 19:45:00,-0.008533333333333332
2015-10-02 20:00:00,-0.009
2015-10-02 20:15:00,-0.0092
2015-10-02 20:30:00,-0.0088
2015-10-02 20:45:00,-0.010066666666666666
2015-10-02 21:00:00,-0.008533333333333332
2015-10-02 21:15:00,-0.0092
2015-10-02 21:30:00,-0.010133333333333331
2015-10-02 21:45:00,-0.008533333333333332
2015-10-02 22:00:00,-0.00933333333333333
2015-10-02 22:15:00,-0.008
2015-10-02 22:30:00,-0.007933333333333332
2015-10-02 22:45:00,-0.008
2015-10-02 23:00:00,-0.007933333333333332
2015-10-02 23:15:00,-0.007466666666666666
2015-10-02 23:30:00,-0.009066666666666666
2015-10-02 23:45:00,-0.008666666666666666
2015-10-03 00:00:00,-0.008266666666666665
2015-10-03 00:15:00,-0.008266666666666665
2015-10-03 00:30:00,-0.008666666666666666
2015-10-03 00:45:00,-0.0088
2015-10-03 01:00:00,-0.0084
2015-10-03 01:15:00,-0.0082
2015-10-03 01:30:00,-0.0086
2015-10-03 01:45:00,-0.008533333333333332
2015-10-03 02:00:00,-0.0084
2015-10-03 02:15:00,-0.008133333333333333
2015-10-03 02:30:00,-0.008466666666666666
2015-10-03 02:45:00,-0.008
2015-10-03 03:00:00,-0.008466666666666666
2015-10-03 03:15:00,-0.008
2015-10-03 03:30:00,-0.008
2015-10-03 03:45:00,-0.008466666666666666
2015-10-03 04:00:00,-0.008
2015-10-03 04:15:00,-0.008
2015-10-03 04:30:00,-0.008
2015-10-03 04:45:00,-0.008
2015-10-03 05:00:00,-0.008
2015-10-03 05:15:00,-0.008
2015-10-03 05:30:00,-0.008
2015-10-03 05:45:00,-0.008
2015-10-03 06:00:00,-0.008
2015-10-03 06:15:00,-0.008
2015-10-03 06:30:00,-0.008
2015-10-03 06:45:00,-0.008
2015-10-03 07:00:00,-0.008
2015-10-03 07:15:00,-0.008
2015-10-03 07:30:00,-0.013066666666666666
2015-10-03 07:45:00,-0.0027333333333333333
2015-10-03 08:00:00,0.1375333333333333
2015-10-03 08:15:00,0.3064666666666666
2015-10-03 08:30:00,0.5388666666666666
2015-10-03 08:45:00,0.8168
2015-10-03 09:00:00,0.936
2015-10-03 09:15:00,1.2078666666666669
2015-10-03 09:30:00,1.4483333333333333
2015-10-03 09:45:00,1.6417333333333333
2015-10-03 10:00:00,1.8904666666666667
2015-10-03 10:15:00,1.8336
2015-10-03 10:30:00,2.1462
2015-10-03 10:45:00,2.2817333333333334
2015-10-03 11:00:00,2.401
2015-10-03 11:15:00,2.5159333333333334
2015-10-03 11:30:00,2.5838
2015-10-03 11:45:00,2.6604666666666668
2015-10-03 12:00:00,2.7514
2015-10-03 12:15:00,2.7932
2015-10-03 12:30:00,2.864266666666667
2015-10-03 12:45:00,2.934133333333333
2015-10-03 13:00:00,2.9226666666666667
2015-10-03 13:15:00,2.892333333333333
2015-10-03 13:30:00,2.8944
2015-10-03 13:45:00,2.864733333333333
2015-10-03 14:00:00,2.825266666666667
2015-10-03 14:15:00,2.7988666666666666
