local_15min,grid
2015-10-02 05:00:00,0
2015-10-02 05:15:00,-0.016965506153824094
2015-10-02 05:30:00,-0.022283325078819406
2015-10-02 05:45:00,-0.025996162816669922
2015-10-02 06:00:00,-0.03458654859335044
2015-10-02 06:15:00,-0.04409078816833368
2015-10-02 06:30:00,-0.04691025115521756
2015-10-02 06:45:00,-0.049438866064699036
2015-10-02 07:00:00,-0.004741975481787498
2015-10-02 07:15:00,-0.33000846846103754
2015-10-02 07:30:00,-0.35710116338260395
2015-10-02 07:45:00,-0.8774371127444514
2015-10-02 08:00:00,-0.8863018199923317
2015-10-02 08:15:00,-1.479806689824233
2015-10-02 08:30:00,-1.5680677722113627
2015-10-02 08:45:00,-2.1524907293117503
2015-10-02 09:00:00,-2.1412778632260854
2015-10-02 09:15:00,-2.66898699344576
2015-10-02 09:30:00,-2.7989247706145886
2015-10-02 09:45:00,-3.1761898161559254
2015-10-02 10:00:00,-3.2743660010566753
2015-10-02 10:15:00,-3.728573172891238
2015-10-02 10:30:00,-3.7579800581472793
2015-10-02 10:45:00,-4.209632067363009
2015-10-02 11:00:00,-4.161496076903873
2015-10-02 11:15:00,-4.511088259960754
2015-10-02 11:30:00,-4.578133333333333
2015-10-02 11:45:00,-4.660296385689278
2015-10-02 12:00:00,-4.572144118873166
2015-10-02 12:15:00,-4.857775806146746
2015-10-02 12:30:00,-4.803499413594104
2015-10-02 12:45:00,-4.880150284223957
2015-10-02 13:00:00,-4.898026534091116
2015-10-02 13:15:00,-4.837341962573299
2015-10-02 13:30:00,-4.889266666666666
2015-10-02 13:45:00,-4.8284
2015-10-02 14:00:00,-4.761466666666666
2015-10-02 14:15:00,-4.675733333333332
2015-10-02 14:30:00,-4.467600000000001
2015-10-02 14:45:00,-4.323533333333333
2015-10-02 15:00:00,-4.056878909955362
2015-10-02 15:15:00,-3.4128577969022813
2015-10-02 15:30:00,-3.386398925194051
2015-10-02 15:45:00,-2.890101046491349
2015-10-02 16:00:00,-2.8659617867729352
2015-10-02 16:15:00,-2.330262031954237
2015-10-02 16:30:00,-2.279944991954238
2015-10-02 16:45:00,-1.7448114292081587
2015-10-02 17:00:00,-1.7461435582074887
2015-10-02 17:15:00,-1.1699808425484706
2015-10-02 17:30:00,-1.1449624251626238
2015-10-02 17:45:00,-0.5717670719393823
2015-10-02 18:00:00,-0.5481979594818013
2015-10-02 18:15:00,-0.09934699312989669
2015-10-02 18:30:00,-0.0860308982664228
2015-10-02 18:45:00,0.0
2015-10-02 19:00:00,0.0
2015-10-02 19:15:00,0.0
2015-10-02 19:30:00,0.0
2015-10-02 19:45:00,0.0
2015-10-02 20:00:00,0.0
2015-10-02 20:15:00,0.0
2015-10-02 20:30:00,-0.053270496144140325
2015-10-02 20:45:00,-0.13959645966723996
2015-10-02 21:00:00,-0.12678246695912826
2015-10-02 21:15:00,-0.1340523155324267
2015-10-02 21:30:00,-0.13330436217867803
2015-10-02 21:45:00,-0.12800507905073397
2015-10-02 22:00:00,-0.13137423919213784
2015-10-02 22:15:00,-0.12290850701733952
2015-10-02 22:30:00,-0.11680926761041827
2015-10-02 22:45:00,-0.10128447238411974
2015-10-02 23:00:00,-0.08268278110324642
2015-10-02 23:15:00,-0.07319330757601593
2015-10-02 23:30:00,-0.0579666548232219
2015-10-02 23:45:00,-0.055368242673322625
2015-10-03 00:00:00,-0.04373374487936782
2015-10-03 00:15:00,-0.04132805526602448
2015-10-03 00:30:00,-0.041817860867930434
2015-10-03 00:45:00,-0.04228174971075502
2015-10-03 01:00:00,-0.03546041322134277
2015-10-03 01:15:00,-0.03017469218417118
2015-10-03 01:30:00,-0.010956874303024633
2015-10-03 01:45:00,-0.0017160509343210118
2015-10-03 02:00:00,0.0
2015-10-03 02:15:00,0.0
2015-10-03 02:30:00,0.0
2015-10-03 02:45:00,0.0
2015-10-03 03:00:00,0.0
2015-10-03 03:15:00,0.0
2015-10-03 03:30:00,0.0
2015-10-03 03:45:00,0.0
2015-10-03 04:00:00,0.0
2015-10-03 04:15:00,0.0
2015-10-03 04:30:00,0.0
2015-10-03 04:45:00,0.0
2015-10-03 05:00:00,0.0
2015-10-03 05:15:00,0.0
2015-10-03 05:30:00,0.0
2015-10-03 05:45:00,-0.006259983504973393
2015-10-03 06:00:00,-0.008573498713128952
2015-10-03 06:15:00,-0.012880350390527658
2015-10-03 06:30:00,-0.01293535998224592
2015-10-03 06:45:00,-0.00758225865938802
2015-10-03 07:00:00,-0.01301764494020915
2015-10-03 07:15:00,-0.3268025228114505
2015-10-03 07:30:00,-0.3484982583300817
2015-10-03 07:45:00,-0.8939493018352657
