local_15min,grid
2015-10-02 05:00:00,0
2015-10-02 05:15:00,0.0
2015-10-02 05:30:00,-0.03134250554089082
2015-10-02 05:45:00,-0.1261784624804809
2015-10-02 06:00:00,-0.17331811910555223
2015-10-02 06:15:00,-0.023531571776916362
2015-10-02 06:30:00,-0.2073580001936961
2015-10-02 06:45:00,-0.20859233727097415
2015-10-02 07:00:00,-0.15062177935356036
2015-10-02 07:15:00,-0.7843569021269947
2015-10-02 07:30:00,-0.7288444520103109
2015-10-02 07:45:00,-1.6456332153944202
2015-10-02 08:00:00,-1.6633861115051205
2015-10-02 08:15:00,-2.695054877590615
2015-10-02 08:30:00,-2.8298016059035356
2015-10-02 08:45:00,-3.731155072522381
2015-10-02 09:00:00,-3.8007963001419207
2015-10-02 09:15:00,-4.750303775823057
2015-10-02 09:30:00,-4.773250826042909
2015-10-02 09:45:00,-5.430340597604059
2015-10-02 10:00:00,-5.3119244290410785
2015-10-02 10:15:00,-6.133825503293369
2015-10-02 10:30:00,-6.088393337144804
2015-10-02 10:45:00,-6.743793970570441
2015-10-02 11:00:00,-6.767290630282767
2015-10-02 11:15:00,-7.211684357519191
2015-10-02 11:30:00,-7.150121744289722
2015-10-02 11:45:00,-7.614060577705113
2015-10-02 12:00:00,-7.71762349347742
2015-10-02 12:15:00,-7.971603995031833
2015-10-02 12:30:00,-8.31034104205487
2015-10-02 12:45:00,-8.329176009633263
2015-10-02 13:00:00,-8.320274445504298
2015-10-02 13:15:00,-8.066010851487773
2015-10-02 13:30:00,-8.104200003554151
2015-10-02 13:45:00,-7.879965539711927
2015-10-02 14:00:00,-7.875380283264072
2015-10-02 14:15:00,-7.444200976952427
2015-10-02 14:30:00,-7.423788975000403
2015-10-02 14:45:00,-6.8630875040460255
2015-10-02 15:00:00,-6.843210389095365
2015-10-02 15:15:00,-6.131985597033408
2015-10-02 15:30:00,-6.078437281422986
2015-10-02 15:45:00,-5.255984470079613
2015-10-02 16:00:00,-5.22689620352982
2015-10-02 16:15:00,-4.317111825586899
2015-10-02 16:30:00,-4.13444328218511
